,image_path,class_id
4243,.\train\00059\00182_00001.png,59
4244,.\train\00059\00182_00002.png,59
4245,.\train\00059\00350_00000.png,59
4246,.\train\00059\00350_00001.png,59
4247,.\train\00059\00350_00002.png,59
4248,.\train\00059\00885_00000.png,59
4249,.\train\00059\00885_00001.png,59
4250,.\train\00059\00885_00002.png,59
4251,.\train\00059\00887_00000.png,59
4252,.\train\00059\00887_00001.png,59
4253,.\train\00059\00887_00002.png,59
4254,.\train\00059\00948_00000.png,59
4255,.\train\00059\00948_00001.png,59
4256,.\train\00059\00948_00002.png,59
4257,.\train\00059\01282_00000.png,59
4258,.\train\00059\01282_00001.png,59
4259,.\train\00059\01282_00002.png,59
4260,.\train\00059\01481_00000.png,59
4261,.\train\00059\01481_00001.png,59
4262,.\train\00059\01481_00002.png,59
4263,.\train\00059\01557_00000.png,59
4264,.\train\00059\01557_00001.png,59
4265,.\train\00059\01557_00002.png,59
4266,.\train\00059\01581_00000.png,59
4267,.\train\00059\01581_00001.png,59
4268,.\train\00059\01581_00002.png,59
4269,.\train\00059\01583_00000.png,59
4270,.\train\00059\01583_00001.png,59
4271,.\train\00059\01583_00002.png,59
4272,.\train\00059\01586_00000.png,59
4273,.\train\00059\01586_00001.png,59
4274,.\train\00059\01586_00002.png,59
4275,.\train\00059\01587_00000.png,59
4276,.\train\00059\01587_00001.png,59
4277,.\train\00059\01587_00002.png,59
4278,.\train\00059\01776_00000.png,59
4279,.\train\00059\01776_00001.png,59
4280,.\train\00059\01776_00002.png,59
4281,.\train\00060\00209_00000.png,60
4282,.\train\00060\00209_00001.png,60
4283,.\train\00060\00209_00002.png,60
4284,.\train\00060\01877_00000.png,60
4285,.\train\00060\01877_00001.png,60
4286,.\train\00060\01877_00002.png,60
4287,.\train\00060\01892_00000.png,60
4288,.\train\00060\01892_00001.png,60
4289,.\train\00060\01892_00002.png,60
4290,.\train\00061\00032_00000.png,61
4291,.\train\00061\00032_00001.png,61
4292,.\train\00061\00032_00002.png,61
4293,.\train\00061\00037_00000.png,61
4294,.\train\00061\00037_00001.png,61
4295,.\train\00061\00037_00002.png,61
4296,.\train\00061\00039_00000.png,61
4297,.\train\00061\00039_00001.png,61
4298,.\train\00061\00039_00002.png,61
4299,.\train\00061\00042_00000.png,61
4300,.\train\00061\00042_00001.png,61
4301,.\train\00061\00042_00002.png,61
4302,.\train\00061\00044_00000.png,61
4303,.\train\00061\00044_00001.png,61
4304,.\train\00061\00044_00002.png,61
4305,.\train\00061\00045_00000.png,61
4306,.\train\00061\00045_00001.png,61
4307,.\train\00061\00045_00002.png,61
4308,.\train\00061\00046_00000.png,61
4309,.\train\00061\00046_00001.png,61
4310,.\train\00061\00050_00000.png,61
4311,.\train\00061\00050_00001.png,61
4312,.\train\00061\00050_00002.png,61
4313,.\train\00061\00060_00000.png,61
4314,.\train\00061\00060_00001.png,61
4315,.\train\00061\00060_00002.png,61
4316,.\train\00061\00063_00000.png,61
4317,.\train\00061\00063_00001.png,61
4318,.\train\00061\00063_00002.png,61
4319,.\train\00061\00065_00000.png,61
4320,.\train\00061\00065_00001.png,61
4321,.\train\00061\00065_00002.png,61
4322,.\train\00061\00068_00000.png,61
4323,.\train\00061\00068_00001.png,61
4324,.\train\00061\00092_00000.png,61
4325,.\train\00061\00092_00001.png,61
4326,.\train\00061\00092_00002.png,61
4327,.\train\00061\00103_00000.png,61
4328,.\train\00061\00103_00001.png,61
4329,.\train\00061\00103_00002.png,61
4330,.\train\00061\00111_00000.png,61
4331,.\train\00061\00111_00001.png,61
4332,.\train\00061\00111_00002.png,61
4333,.\train\00061\00118_00000.png,61
4334,.\train\00061\00118_00001.png,61
4335,.\train\00061\00118_00002.png,61
4336,.\train\00061\00121_00000.png,61
4337,.\train\00061\00121_00001.png,61
4338,.\train\00061\00121_00002.png,61
4339,.\train\00061\00123_00000.png,61
4340,.\train\00061\00123_00001.png,61
4341,.\train\00061\00123_00002.png,61
4342,.\train\00061\00192_00000.png,61
4343,.\train\00061\00192_00001.png,61
4344,.\train\00061\00192_00002.png,61
4345,.\train\00061\00208_00000.png,61
4346,.\train\00061\00208_00001.png,61
4347,.\train\00061\00208_00002.png,61
4348,.\train\00061\00222_00000.png,61
4349,.\train\00061\00222_00001.png,61
4350,.\train\00061\00222_00002.png,61
4351,.\train\00061\00547_00000.png,61
4352,.\train\00061\00927_00000.png,61
4353,.\train\00061\00927_00001.png,61
4354,.\train\00061\00928_00000.png,61
4355,.\train\00061\00928_00001.png,61
4356,.\train\00061\00928_00002.png,61
4357,.\train\00061\00930_00000.png,61
4358,.\train\00061\00930_00001.png,61
4359,.\train\00061\00930_00002.png,61
4360,.\train\00061\00931_00000.png,61
4361,.\train\00061\00931_00001.png,61
4362,.\train\00061\00931_00002.png,61
4363,.\train\00061\00935_00000.png,61
4364,.\train\00061\00935_00001.png,61
4365,.\train\00061\00935_00002.png,61
4366,.\train\00061\00937_00000.png,61
4367,.\train\00061\00937_00001.png,61
4368,.\train\00061\00937_00002.png,61
4369,.\train\00061\00937_00003.png,61
4370,.\train\00061\00938_00000.png,61
4371,.\train\00061\00938_00001.png,61
4372,.\train\00061\00943_00000.png,61
4373,.\train\00061\00943_00001.png,61
4374,.\train\00061\00945_00000.png,61
4375,.\train\00061\00945_00001.png,61
4376,.\train\00061\00945_00002.png,61
4377,.\train\00061\00951_00000.png,61
4378,.\train\00061\00951_00001.png,61
4379,.\train\00061\00951_00002.png,61
4380,.\train\00061\00952_00000.png,61
4381,.\train\00061\00952_00001.png,61
4382,.\train\00061\00952_00002.png,61
4383,.\train\00061\00957_00000.png,61
4384,.\train\00061\00957_00001.png,61
4385,.\train\00061\00957_00002.png,61
4386,.\train\00061\00959_00000.png,61
4387,.\train\00061\00959_00001.png,61
4388,.\train\00061\00959_00002.png,61
4389,.\train\00061\01002_00000.png,61
4390,.\train\00061\01002_00001.png,61
4391,.\train\00061\01002_00002.png,61
4392,.\train\00061\01003_00000.png,61
4393,.\train\00061\01003_00001.png,61
4394,.\train\00061\01003_00002.png,61
4395,.\train\00061\01012_00000.png,61
4396,.\train\00061\01012_00001.png,61
4397,.\train\00061\01012_00002.png,61
4398,.\train\00061\01013_00000.png,61
4399,.\train\00061\01013_00001.png,61
4400,.\train\00061\01013_00002.png,61
4401,.\train\00061\01102_00000.png,61
4402,.\train\00061\01102_00001.png,61
4403,.\train\00061\01102_00002.png,61
4404,.\train\00061\01108_00000.png,61
4405,.\train\00061\01108_00001.png,61
4406,.\train\00061\01108_00002.png,61
4407,.\train\00061\01109_00000.png,61
4408,.\train\00061\01109_00001.png,61
4409,.\train\00061\01109_00002.png,61
4410,.\train\00061\01111_00000.png,61
4411,.\train\00061\01111_00001.png,61
4412,.\train\00061\01111_00002.png,61
4413,.\train\00061\01112_00000.png,61
4414,.\train\00061\01112_00001.png,61
4415,.\train\00061\01112_00002.png,61
4416,.\train\00061\01231_00000.png,61
4417,.\train\00061\01231_00001.png,61
4418,.\train\00061\01231_00002.png,61
4419,.\train\00061\01231_00003.png,61
4420,.\train\00061\01232_00000.png,61
4421,.\train\00061\01232_00001.png,61
4422,.\train\00061\01232_00002.png,61
4423,.\train\00061\01237_00000.png,61
4424,.\train\00061\01237_00001.png,61
4425,.\train\00061\01237_00002.png,61
4426,.\train\00061\01238_00000.png,61
4427,.\train\00061\01238_00001.png,61
4428,.\train\00061\01238_00002.png,61
4429,.\train\00061\01243_00000.png,61
4430,.\train\00061\01243_00001.png,61
4431,.\train\00061\01243_00002.png,61
4432,.\train\00061\01244_00000.png,61
4433,.\train\00061\01244_00001.png,61
4434,.\train\00061\01244_00002.png,61
4435,.\train\00061\01248_00000.png,61
4436,.\train\00061\01248_00001.png,61
4437,.\train\00061\01248_00002.png,61
4438,.\train\00061\01249_00000.png,61
4439,.\train\00061\01249_00001.png,61
4440,.\train\00061\01249_00002.png,61
4441,.\train\00061\01249_00003.png,61
4442,.\train\00061\01253_00000.png,61
4443,.\train\00061\01253_00001.png,61
4444,.\train\00061\01253_00002.png,61
4445,.\train\00061\01253_00003.png,61
4446,.\train\00061\01254_00000.png,61
4447,.\train\00061\01254_00001.png,61
4448,.\train\00061\01254_00002.png,61
4449,.\train\00061\01262_00000.png,61
4450,.\train\00061\01262_00001.png,61
4451,.\train\00061\01262_00002.png,61
4452,.\train\00061\01263_00000.png,61
4453,.\train\00061\01263_00001.png,61
4454,.\train\00061\01263_00002.png,61
4455,.\train\00061\01269_00000.png,61
4456,.\train\00061\01269_00001.png,61
4457,.\train\00061\01269_00002.png,61
4458,.\train\00061\01270_00000.png,61
4459,.\train\00061\01270_00001.png,61
4460,.\train\00061\01275_00000.png,61
4461,.\train\00061\01275_00001.png,61
4462,.\train\00061\01275_00002.png,61
4463,.\train\00061\01276_00000.png,61
4464,.\train\00061\01276_00001.png,61
4465,.\train\00061\01276_00002.png,61
4466,.\train\00061\01502_00000.png,61
4467,.\train\00061\01502_00001.png,61
4468,.\train\00061\01502_00002.png,61
4469,.\train\00061\01504_00000.png,61
4470,.\train\00061\01511_00000.png,61
4471,.\train\00061\01511_00001.png,61
4472,.\train\00061\01511_00002.png,61
4473,.\train\00061\01514_00000.png,61
4474,.\train\00061\01514_00001.png,61
4475,.\train\00061\01514_00002.png,61
4476,.\train\00061\01519_00000.png,61
4477,.\train\00061\01519_00001.png,61
4478,.\train\00061\01519_00002.png,61
4479,.\train\00061\01524_00000.png,61
4480,.\train\00061\01524_00001.png,61
4481,.\train\00061\01524_00002.png,61
4482,.\train\00061\01525_00000.png,61
4483,.\train\00061\01525_00001.png,61
4484,.\train\00061\01525_00002.png,61
4485,.\train\00061\01526_00000.png,61
4486,.\train\00061\01526_00001.png,61
4487,.\train\00061\01526_00002.png,61
4488,.\train\00061\01528_00000.png,61
4489,.\train\00061\01528_00001.png,61
4490,.\train\00061\01528_00002.png,61
4491,.\train\00061\01536_00000.png,61
4492,.\train\00061\01536_00001.png,61
4493,.\train\00061\01536_00002.png,61
4494,.\train\00061\01569_00000.png,61
4495,.\train\00061\01569_00001.png,61
4496,.\train\00061\01588_00000.png,61
4497,.\train\00061\01588_00001.png,61
4498,.\train\00061\01588_00002.png,61
4499,.\train\00061\01656_00000.png,61
4500,.\train\00061\01656_00001.png,61
4501,.\train\00061\01673_00000.png,61
4502,.\train\00061\01673_00001.png,61
4503,.\train\00061\01702_00000.png,61
4504,.\train\00061\01702_00001.png,61
4505,.\train\00061\01702_00002.png,61
4506,.\train\00061\01713_00000.png,61
4507,.\train\00061\01713_00001.png,61
4508,.\train\00061\01713_00002.png,61
4509,.\train\00061\01715_00000.png,61
4510,.\train\00061\01715_00001.png,61
4511,.\train\00061\01715_00002.png,61
4512,.\train\00061\01745_00000.png,61
4513,.\train\00061\01745_00001.png,61
4514,.\train\00061\01745_00002.png,61
4515,.\train\00061\01753_00000.png,61
4516,.\train\00061\01753_00001.png,61
4517,.\train\00061\01753_00002.png,61
4518,.\train\00061\01803_00000.png,61
4519,.\train\00061\01803_00001.png,61
4520,.\train\00061\01803_00002.png,61
4521,.\train\00061\01805_00000.png,61
4522,.\train\00061\01805_00001.png,61
4523,.\train\00061\01805_00002.png,61
4524,.\train\00061\01873_00000.png,61
4525,.\train\00061\01873_00001.png,61
4526,.\train\00061\01873_00002.png,61
4527,.\train\00061\01883_00000.png,61
4528,.\train\00061\01883_00001.png,61
4529,.\train\00061\01883_00002.png,61
4530,.\train\00061\01886_00000.png,61
4531,.\train\00061\01886_00001.png,61
4532,.\train\00061\01886_00002.png,61
4533,.\train\00061\01889_00000.png,61
4534,.\train\00061\01889_00001.png,61
4535,.\train\00061\01889_00002.png,61
4536,.\train\00061\01894_00000.png,61
4537,.\train\00061\01894_00001.png,61
4538,.\train\00061\01894_00002.png,61
4539,.\train\00061\01909_00000.png,61
4540,.\train\00061\01909_00001.png,61
4541,.\train\00061\01909_00002.png,61
4542,.\train\00061\01910_00000.png,61
4543,.\train\00061\01910_00001.png,61
4544,.\train\00061\01910_00002.png,61
4545,.\train\00061\01911_00000.png,61
4546,.\train\00061\01911_00001.png,61
4547,.\train\00061\01911_00002.png,61
4548,.\train\00061\01916_00000.png,61
4549,.\train\00061\01916_00001.png,61
4550,.\train\00061\01916_00002.png,61
4551,.\train\00061\01930_00000.png,61
4552,.\train\00061\01930_00001.png,61
4553,.\train\00061\01930_00002.png,61
4554,.\train\00061\01933_00000.png,61
4555,.\train\00061\01933_00001.png,61
4556,.\train\00061\01933_00002.png,61
4557,.\train\00061\01935_00000.png,61
4558,.\train\00061\01935_00001.png,61
4559,.\train\00061\01935_00002.png,61
4560,.\train\00061\01955_00000.png,61
4561,.\train\00061\01955_00001.png,61
4562,.\train\00061\01955_00002.png,61
4563,.\train\00061\01956_00000.png,61
4564,.\train\00061\01956_00001.png,61
4565,.\train\00061\01956_00002.png,61
4566,.\train\00061\01957_00000.png,61
4567,.\train\00061\01957_00001.png,61
4568,.\train\00061\01957_00002.png,61
4569,.\train\00061\01959_00000.png,61
4570,.\train\00061\01959_00001.png,61
4571,.\train\00061\01959_00002.png,61
